transaction_type,amount,nameOrig,nameDest,oldbalanceOrg,newbalanceOrig,location,isFraud,isFlaggedFraud
WITHDRAWAL,13887.93,C464155,M556629,44989.47,31101.54,NG,0,0
TRANSFER,6590.54,C295946,M640408,27790.82,21200.28,NG,0,0
DEPOSIT,33422.91,C049180,M409607,87043.31,53620.399999999994,NG,0,0
TRANSFER,43335.12,C314445,M555494,8204.65,0.0,US,0,0
PAYMENT,14601.07,C675886,M017413,13854.14,0.0,CA,0,0
TRANSFER,41609.55,C225747,M032335,57489.4,15879.849999999999,IN,0,0
DEPOSIT,364.35,C043766,M954607,5333.86,4969.509999999999,US,0,0
PAYMENT,27199.19,C354799,M270486,3921.65,0.0,UK,0,0
WITHDRAWAL,30701.22,C704618,M760744,13859.88,0.0,IN,0,0
DEPOSIT,43286.14,C377842,M446483,64376.26,21090.120000000003,UK,0,0
DEPOSIT,22532.11,C964884,M281742,90169.89,67637.78,AE,0,0
TRANSFER,48632.53,C197829,M650128,5254.13,0.0,CA,0,0
PAYMENT,32398.55,C212610,M988132,37384.38,4985.829999999998,US,0,0
PAYMENT,35963.59,C208358,M387739,20397.61,0.0,US,0,0
TRANSFER,20325.19,C487905,M083219,81478.7,61153.509999999995,NG,0,0
TRANSFER,43499.24,C322739,M986886,31704.59,0.0,US,0,0
TRANSFER,8536.25,C510125,M000951,69022.65,60486.399999999994,AE,0,0
WITHDRAWAL,34064.34,C426896,M381953,90603.71,56539.37000000001,NG,0,0
PAYMENT,35546.91,C875320,M576790,7376.22,0.0,IN,0,0
TRANSFER,30916.26,C736699,M518760,85903.14,54986.880000000005,US,0,0
WITHDRAWAL,37967.9,C883198,M777936,45575.26,7607.360000000001,AE,0,0
DEPOSIT,24690.34,C915247,M352874,69786.7,45096.36,IN,0,0
DEPOSIT,15919.72,C313992,M467339,10478.23,0.0,AE,0,0
DEPOSIT,24662.42,C665351,M271584,30163.23,5500.810000000001,IN,0,0
TRANSFER,15381.64,C592501,M882631,72179.84,56798.2,AE,0,0
WITHDRAWAL,9974.21,C313393,M240684,78305.12,68330.91,CA,0,0
WITHDRAWAL,1288.14,C815365,M421891,77194.87,75906.73,ZA,0,0
PAYMENT,12761.51,C834116,M733838,76540.05,63778.54,NG,0,0
PAYMENT,6112.44,C114204,M230201,16734.33,10621.890000000003,NG,1,0
TRANSFER,20595.13,C232276,M710588,2936.81,0.0,US,0,0
DEPOSIT,12755.49,C482894,M969992,63288.75,50533.26,AU,0,0
TRANSFER,11264.29,C142163,M411516,23391.57,12127.279999999999,AE,0,0
TRANSFER,20899.96,C082114,M393625,75653.24,54753.280000000006,IN,0,0
DEPOSIT,36512.49,C358790,M402114,67773.99,31261.500000000007,IN,0,0
DEPOSIT,41336.4,C719879,M968546,62362.03,21025.629999999997,ZA,0,0
DEPOSIT,31375.95,C437694,M967335,45836.44,14460.490000000002,ZA,0,0
PAYMENT,14619.91,C272711,M383955,66238.03,51618.119999999995,NG,0,0
DEPOSIT,41310.61,C772686,M724621,70452.87,29142.259999999995,ZA,0,0
WITHDRAWAL,29484.05,C087438,M284287,18549.99,0.0,UK,0,0
PAYMENT,24426.49,C323832,M642947,4462.99,0.0,AU,0,0
WITHDRAWAL,36188.9,C071739,M998741,40832.79,4643.889999999999,AE,0,0
DEPOSIT,1443.36,C817818,M275694,99054.2,97610.84,AU,0,0
DEPOSIT,14641.06,C914747,M045167,65409.72,50768.66,NG,0,0
WITHDRAWAL,2868.15,C572132,M647708,1670.39,0.0,IN,0,0
DEPOSIT,33839.21,C753237,M963770,36527.16,2687.9500000000044,AE,0,0
DEPOSIT,22472.02,C215679,M509303,62203.62,39731.600000000006,CA,0,0
DEPOSIT,29361.32,C584296,M420420,19349.22,0.0,US,0,0
TRANSFER,20402.08,C377505,M009753,16440.23,0.0,ZA,0,0
WITHDRAWAL,48201.07,C338328,M743806,27971.09,0.0,AU,0,0
WITHDRAWAL,13283.87,C527793,M064241,86179.31,72895.44,IN,0,0
TRANSFER,22911.81,C791718,M561632,95905.81,72994.0,AE,0,0
TRANSFER,4618.31,C207717,M998799,82110.48,77492.17,IN,0,0
TRANSFER,20082.27,C883443,M266096,34264.85,14182.579999999998,US,0,0
PAYMENT,5633.13,C569209,M296901,3424.59,0.0,US,0,0
PAYMENT,48904.16,C421989,M461136,55700.13,6795.969999999994,AE,0,0
DEPOSIT,42933.29,C566962,M911423,47517.13,4583.8399999999965,UK,0,0
WITHDRAWAL,13731.75,C905441,M016944,10601.11,0.0,AU,0,0
TRANSFER,8736.88,C846612,M250252,50424.61,41687.73,CA,0,0
TRANSFER,43850.85,C961219,M620799,38792.67,0.0,ZA,0,0
DEPOSIT,3283.26,C914461,M742096,77158.25,73874.99,AE,0,0
PAYMENT,12192.12,C667695,M746804,58363.57,46171.45,CA,0,0
DEPOSIT,43383.79,C768428,M420180,72429.16,29045.370000000003,NG,0,0
TRANSFER,32937.11,C887312,M605200,90873.62,57936.509999999995,NG,0,0
DEPOSIT,38913.94,C019091,M420786,23188.28,0.0,NG,0,0
DEPOSIT,13542.13,C116887,M874122,17581.22,4039.090000000002,CA,0,0
PAYMENT,27134.75,C653928,M660321,65000.73,37865.98,AU,0,0
TRANSFER,26934.71,C625707,M284352,21981.66,0.0,IN,0,0
TRANSFER,34976.63,C018811,M785702,78736.05,43759.420000000006,CA,0,0
TRANSFER,43131.4,C112863,M719764,59089.68,15958.279999999999,ZA,0,0
TRANSFER,27045.32,C152479,M720984,42920.63,15875.309999999998,AU,0,0
PAYMENT,23677.35,C700555,M624639,22270.08,0.0,IN,0,0
TRANSFER,19545.34,C557781,M129183,37632.59,18087.249999999996,NG,0,0
DEPOSIT,17998.86,C292038,M282366,87265.82,69266.96,IN,0,0
TRANSFER,40220.93,C060131,M909988,73517.94,33297.01,NG,0,0
TRANSFER,5698.5,C422750,M039168,85943.0,80244.5,CA,0,0
TRANSFER,33432.57,C828098,M044330,54971.27,21538.699999999997,AU,0,0
WITHDRAWAL,30699.39,C761952,M871035,75937.73,45238.34,AU,0,0
WITHDRAWAL,44767.83,C984050,M381697,22975.21,0.0,IN,0,0
PAYMENT,30639.56,C493466,M920585,48084.19,17444.63,ZA,0,0
WITHDRAWAL,24771.97,C331153,M993363,10584.52,0.0,NG,0,0
PAYMENT,29121.03,C817175,M496633,95502.02,66380.99,ZA,0,0
DEPOSIT,14413.44,C347297,M845476,16635.67,2222.2299999999977,CA,0,0
PAYMENT,41023.98,C477714,M116522,7543.79,0.0,CA,0,0
TRANSFER,32913.29,C309771,M509140,42876.56,9963.269999999997,AE,0,0
DEPOSIT,21813.91,C992939,M799966,70987.1,49173.19,AE,0,0
DEPOSIT,49042.61,C330383,M194934,43984.68,0.0,NG,0,0
WITHDRAWAL,14593.16,C373023,M945867,27678.56,13085.400000000001,UK,0,0
DEPOSIT,36262.4,C438451,M254739,70258.08,33995.68,ZA,0,0
PAYMENT,34755.83,C908491,M921564,82605.22,47849.39,UK,0,0
DEPOSIT,29127.07,C505658,M246593,39805.29,10678.220000000001,ZA,0,0
TRANSFER,40014.74,C722870,M394614,9091.35,0.0,AU,0,0
WITHDRAWAL,2643.02,C649948,M187657,66503.23,63860.21,IN,0,0
TRANSFER,9051.56,C693096,M701819,87780.78,78729.22,ZA,0,0
TRANSFER,3290.61,C501075,M022872,8299.0,5008.389999999999,AU,0,0
PAYMENT,20596.99,C102914,M983223,22249.79,1652.7999999999993,CA,0,0
WITHDRAWAL,20887.46,C232656,M228907,90465.29,69577.82999999999,CA,0,0
WITHDRAWAL,16701.0,C374459,M647016,56042.36,39341.36,NG,0,0
PAYMENT,27096.59,C161841,M209883,80401.2,53304.61,IN,0,0
DEPOSIT,2006.95,C951664,M745240,58661.6,56654.65,AE,0,0
DEPOSIT,36088.56,C982303,M503342,64419.05,28330.490000000005,AE,0,0
WITHDRAWAL,4783.98,C468627,M185639,2527.98,0.0,AE,0,0
TRANSFER,48699.04,C819999,M515185,33934.41,0.0,IN,0,0
TRANSFER,31464.28,C969978,M355811,71970.05,40505.770000000004,UK,0,0
PAYMENT,49815.66,C769048,M259652,98332.95,48517.28999999999,ZA,0,0
PAYMENT,45445.02,C911326,M114744,55274.73,9829.710000000006,UK,0,0
DEPOSIT,7352.55,C328005,M186990,65475.19,58122.64,US,0,0
PAYMENT,18726.13,C050350,M922386,13138.42,0.0,US,0,0
TRANSFER,19222.34,C189792,M020737,85293.01,66070.67,AE,1,0
DEPOSIT,31704.56,C529513,M761967,24267.29,0.0,AU,0,0
TRANSFER,14289.56,C543584,M358363,47810.35,33520.79,CA,0,0
PAYMENT,35307.97,C305943,M227482,39382.77,4074.7999999999956,NG,0,0
TRANSFER,18973.87,C253573,M320332,70528.33,51554.46000000001,US,0,0
PAYMENT,47949.4,C949988,M253478,73838.49,25889.090000000004,CA,0,0
DEPOSIT,49098.9,C233225,M344394,41056.54,0.0,AU,0,0
TRANSFER,9351.42,C564137,M908392,24178.49,14827.070000000002,US,0,0
DEPOSIT,11858.08,C777510,M026851,47167.01,35308.93,IN,0,0
TRANSFER,37483.32,C955359,M656717,10657.66,0.0,AE,0,0
DEPOSIT,19843.15,C033995,M784187,54838.27,34995.119999999995,AE,0,0
DEPOSIT,46312.32,C972996,M057155,30504.08,0.0,AU,0,0
WITHDRAWAL,18491.52,C922423,M691681,54333.32,35841.8,US,0,0
TRANSFER,40231.83,C152945,M076146,21028.8,0.0,IN,0,0
PAYMENT,15158.42,C623916,M364105,63168.26,48009.840000000004,US,0,0
PAYMENT,31316.0,C940782,M269127,66599.63,35283.630000000005,CA,0,0
WITHDRAWAL,13696.18,C934709,M367352,87758.58,74062.4,US,0,0
PAYMENT,6424.19,C374099,M157812,6504.51,80.32000000000062,NG,0,0
PAYMENT,43033.06,C236803,M422733,3601.1,0.0,ZA,0,0
TRANSFER,7769.51,C520733,M194327,22743.7,14974.19,NG,0,0
DEPOSIT,22921.5,C889858,M837982,39312.39,16390.89,CA,0,0
PAYMENT,30169.04,C484748,M900249,91383.68,61214.63999999999,ZA,0,0
DEPOSIT,20179.86,C619476,M690340,32777.94,12598.080000000002,AE,0,0
PAYMENT,20834.35,C499292,M344432,82335.39,61501.04,AU,0,0
PAYMENT,3594.87,C708345,M373687,52109.26,48514.39,ZA,0,0
TRANSFER,28172.51,C339018,M857107,62094.59,33922.08,AE,0,0
PAYMENT,11915.44,C080686,M388114,4002.13,0.0,NG,0,0
WITHDRAWAL,36539.13,C929915,M432922,42717.05,6177.9200000000055,US,0,0
PAYMENT,18086.46,C024540,M486710,83031.16,64944.700000000004,UK,0,0
TRANSFER,11945.82,C609698,M866819,88588.68,76642.85999999999,CA,0,0
WITHDRAWAL,45235.3,C674576,M015711,31432.35,0.0,UK,0,0
PAYMENT,46039.73,C931627,M133486,3693.65,0.0,NG,0,0
DEPOSIT,9506.48,C474671,M086679,92277.67,82771.19,US,0,0
WITHDRAWAL,13197.1,C760018,M651655,2879.29,0.0,US,0,0
TRANSFER,1064.54,C988698,M529466,59258.14,58193.6,US,0,0
TRANSFER,14543.02,C574037,M258175,11484.76,0.0,IN,0,0
PAYMENT,41768.48,C854038,M382548,54077.59,12309.109999999993,UK,0,0
WITHDRAWAL,27453.44,C787312,M842785,62561.98,35108.54000000001,IN,0,0
DEPOSIT,2475.43,C446319,M427408,66364.16,63888.73,CA,0,0
TRANSFER,15853.84,C333590,M387175,86829.6,70975.76000000001,IN,0,0
PAYMENT,17099.18,C687584,M568657,48684.55,31585.370000000003,NG,0,0
WITHDRAWAL,37264.23,C202715,M583616,87844.26,50580.02999999999,AE,0,0
DEPOSIT,21238.76,C821344,M552922,59150.75,37911.990000000005,AU,0,0
PAYMENT,27374.46,C223305,M246248,18482.85,0.0,US,0,0
WITHDRAWAL,25698.52,C772431,M126879,90172.84,64474.31999999999,CA,0,0
DEPOSIT,37374.01,C766425,M142277,28627.29,0.0,AU,0,0
PAYMENT,32091.3,C733598,M466637,54856.07,22764.77,NG,0,0
WITHDRAWAL,47559.44,C591381,M643629,14940.16,0.0,US,0,0
PAYMENT,49512.06,C100590,M436741,62745.37,13233.310000000005,AU,0,0
TRANSFER,39587.45,C449084,M009906,26271.75,0.0,IN,0,0
DEPOSIT,44781.93,C287889,M652981,52051.88,7269.949999999997,AU,0,0
TRANSFER,33552.02,C755464,M282670,74729.35,41177.33000000001,UK,0,0
WITHDRAWAL,3290.3,C384122,M079347,22747.75,19457.45,AU,0,0
TRANSFER,48087.88,C615046,M098504,85654.48,37566.6,CA,0,0
WITHDRAWAL,22783.25,C367538,M805065,65682.46,42899.21000000001,CA,0,0
WITHDRAWAL,4339.21,C781909,M042600,36493.38,32154.17,US,0,0
TRANSFER,43366.34,C046616,M113344,21793.36,0.0,IN,0,0
TRANSFER,42863.11,C285852,M305386,13348.99,0.0,ZA,0,0
WITHDRAWAL,32878.85,C873793,M046060,75684.93,42806.079999999994,UK,1,1
TRANSFER,14639.89,C599614,M115653,22424.98,7785.09,ZA,0,0
DEPOSIT,1586.37,C058957,M151869,24252.11,22665.74,AU,0,0
WITHDRAWAL,44480.11,C352193,M744068,15744.71,0.0,AE,0,0
DEPOSIT,15012.72,C037208,M358993,12788.24,0.0,IN,0,0
DEPOSIT,42737.28,C326237,M352612,84704.46,41967.18000000001,NG,0,0
PAYMENT,45975.35,C755064,M454266,12795.3,0.0,NG,0,0
TRANSFER,4170.09,C447541,M264460,2172.63,0.0,AU,0,0
DEPOSIT,5551.54,C951393,M618783,20493.87,14942.329999999998,NG,0,0
WITHDRAWAL,37398.93,C360169,M036283,4526.49,0.0,AE,0,0
PAYMENT,11978.55,C640414,M966319,40790.16,28811.610000000004,CA,0,0
DEPOSIT,17293.31,C784294,M197989,90525.92,73232.61,AU,0,0
DEPOSIT,26979.54,C737567,M731404,19208.9,0.0,CA,0,0
DEPOSIT,18397.45,C777568,M743232,23278.81,4881.360000000001,CA,0,0
TRANSFER,8597.24,C424531,M625710,53293.5,44696.26,CA,0,0
TRANSFER,34974.41,C143395,M612115,53279.62,18305.21,NG,0,0
WITHDRAWAL,41556.68,C039379,M397810,35523.16,0.0,ZA,0,0
WITHDRAWAL,28256.35,C374006,M460960,27356.63,0.0,AE,0,0
PAYMENT,45609.64,C450614,M192708,86136.87,40527.229999999996,IN,0,0
TRANSFER,38619.47,C925756,M090507,87178.61,48559.14,AU,0,0
TRANSFER,26803.8,C166732,M922298,3947.91,0.0,IN,0,0
DEPOSIT,21515.37,C021851,M343923,63384.59,41869.22,AE,0,0
WITHDRAWAL,27354.32,C607291,M124461,30921.45,3567.130000000001,CA,0,0
DEPOSIT,14738.3,C211494,M044908,68899.83,54161.53,AU,0,0
WITHDRAWAL,44344.44,C275454,M977571,53823.86,9479.419999999998,CA,0,0
WITHDRAWAL,37086.79,C364827,M726836,87131.39,50044.6,AU,0,0
DEPOSIT,6290.21,C759703,M586724,23619.7,17329.49,US,0,0
TRANSFER,44863.55,C632727,M274724,15387.83,0.0,ZA,0,0
PAYMENT,23222.7,C497318,M564082,65499.94,42277.240000000005,CA,0,0
TRANSFER,39566.88,C321293,M572986,81900.34,42333.46,NG,0,0
PAYMENT,49476.15,C861656,M733582,97111.76,47635.60999999999,CA,0,0
PAYMENT,26950.16,C126091,M603679,7020.87,0.0,US,0,0
WITHDRAWAL,40166.16,C507315,M390590,86321.34,46155.17999999999,NG,0,0
DEPOSIT,34460.44,C973118,M624193,53692.96,19232.519999999997,UK,0,0
WITHDRAWAL,37787.12,C281497,M600776,15639.45,0.0,NG,0,0
PAYMENT,11739.21,C827624,M108365,31691.42,19952.21,IN,0,0
DEPOSIT,49243.6,C260766,M450640,37193.47,0.0,AU,0,0
DEPOSIT,39009.68,C346812,M013532,3242.09,0.0,AE,0,0
DEPOSIT,49455.54,C400203,M082704,58276.27,8820.729999999996,US,0,0
PAYMENT,7855.74,C457956,M505805,88754.99,80899.25,US,0,0
DEPOSIT,385.79,C344153,M532999,22596.31,22210.52,US,0,0
WITHDRAWAL,22298.91,C372907,M400092,81406.91,59108.0,NG,0,0
PAYMENT,26377.67,C004094,M662594,4373.51,0.0,UK,0,0
PAYMENT,40886.51,C245995,M937635,21980.56,0.0,US,0,0
WITHDRAWAL,24976.22,C169656,M651430,13607.52,0.0,UK,0,0
TRANSFER,9366.53,C629936,M802678,75728.23,66361.7,ZA,0,0
DEPOSIT,22648.27,C566546,M647404,87499.56,64851.28999999999,AU,0,0
WITHDRAWAL,5712.09,C713120,M273369,46147.77,40435.67999999999,CA,0,0
TRANSFER,1490.17,C702440,M014702,3316.4,1826.23,IN,0,0
DEPOSIT,40745.09,C636232,M943491,96620.89,55875.8,AE,0,0
DEPOSIT,16780.61,C120938,M012178,44152.69,27372.08,IN,0,0
TRANSFER,4064.03,C825376,M829321,44392.0,40327.97,ZA,0,0
WITHDRAWAL,34360.5,C943521,M228368,19388.28,0.0,ZA,0,0
PAYMENT,32851.4,C900436,M435232,45212.03,12360.629999999997,US,0,0
WITHDRAWAL,15252.41,C499122,M923020,80130.9,64878.48999999999,AE,0,0
WITHDRAWAL,31201.0,C673850,M637825,47823.04,16622.04,ZA,0,0
WITHDRAWAL,19412.06,C140689,M642134,92347.17,72935.11,ZA,0,0
WITHDRAWAL,1289.94,C074457,M632374,34400.33,33110.39,AE,0,0
TRANSFER,28462.93,C865074,M792910,98230.37,69767.44,IN,0,0
PAYMENT,15061.55,C432833,M080882,2129.73,0.0,AU,0,0
WITHDRAWAL,5230.68,C632706,M825687,54644.85,49414.17,UK,0,0
TRANSFER,2895.54,C091846,M505605,161.72,0.0,NG,0,0
WITHDRAWAL,35611.89,C751651,M289146,19043.33,0.0,US,0,0
WITHDRAWAL,36507.16,C806810,M628502,12967.83,0.0,CA,0,0
DEPOSIT,16599.98,C481600,M451719,76446.04,59846.06,AU,0,0
DEPOSIT,12228.93,C589735,M399804,44564.15,32335.22,CA,0,0
DEPOSIT,27348.78,C123011,M046120,91963.74,64614.96000000001,CA,0,0
TRANSFER,30391.44,C572207,M514177,68601.41,38209.97,CA,0,0
TRANSFER,12974.4,C083653,M510471,14092.63,1118.2299999999996,ZA,0,0
PAYMENT,45209.19,C646415,M349772,57168.82,11959.629999999997,AE,0,0
PAYMENT,35535.23,C916636,M248920,62165.49,26630.259999999995,CA,0,0
WITHDRAWAL,45781.94,C110456,M959601,36382.09,0.0,NG,0,0
TRANSFER,32169.86,C896450,M962264,6031.18,0.0,ZA,0,0
WITHDRAWAL,43662.51,C816617,M385653,95935.75,52273.24,IN,0,0
PAYMENT,47352.26,C360096,M722621,52821.15,5468.889999999999,US,0,0
WITHDRAWAL,42068.05,C251281,M927659,92406.66,50338.61,UK,0,0
PAYMENT,27754.63,C268489,M354270,99248.39,71493.76,IN,0,0
PAYMENT,37521.16,C576313,M888923,53228.77,15707.609999999993,AE,0,0
PAYMENT,30430.26,C349130,M664386,30293.3,0.0,AU,0,0
WITHDRAWAL,36593.65,C158856,M126111,34617.75,0.0,IN,0,0
WITHDRAWAL,40063.72,C262170,M315430,35036.76,0.0,AE,0,0
DEPOSIT,47840.43,C289758,M886160,7588.97,0.0,ZA,0,0
PAYMENT,15808.46,C597691,M429333,84619.4,68810.94,CA,0,0
TRANSFER,4891.95,C094632,M899594,78030.44,73138.49,AE,0,0
DEPOSIT,13654.54,C604276,M261599,76125.86,62471.32,AE,0,0
WITHDRAWAL,48197.68,C321183,M675657,6607.52,0.0,UK,0,0
DEPOSIT,33108.55,C732973,M044383,42457.02,9348.469999999994,AE,0,0
DEPOSIT,22572.68,C298937,M042394,5.79,0.0,CA,0,0
DEPOSIT,22254.21,C279673,M212500,49826.16,27571.950000000004,ZA,0,0
DEPOSIT,17820.68,C815852,M175948,35927.21,18106.53,AE,0,0
PAYMENT,16888.69,C662586,M215742,95402.85,78514.16,US,0,0
DEPOSIT,10384.87,C377791,M469382,97049.81,86664.94,AU,0,0
PAYMENT,5062.72,C363121,M926607,76440.88,71378.16,NG,0,0
TRANSFER,602.02,C420035,M164010,37567.9,36965.880000000005,CA,0,0
WITHDRAWAL,31577.79,C644654,M055424,59638.15,28060.36,AE,0,0
WITHDRAWAL,6606.83,C929864,M861508,26147.31,19540.480000000003,IN,0,0
PAYMENT,45206.54,C000011,M300618,81216.76,36010.219999999994,US,0,0
TRANSFER,10231.97,C539026,M948860,27178.89,16946.92,AU,0,0
DEPOSIT,11173.99,C109218,M082386,21420.29,10246.300000000001,ZA,0,0
TRANSFER,34788.14,C603729,M557120,24344.73,0.0,ZA,0,0
PAYMENT,9271.42,C271791,M886690,35710.0,26438.58,AE,0,0
TRANSFER,44130.61,C069179,M180946,95247.99,51117.380000000005,AE,0,0
DEPOSIT,2349.67,C098038,M015127,94361.9,92012.23,UK,0,0
TRANSFER,31271.21,C378068,M137123,5570.71,0.0,CA,0,0
WITHDRAWAL,3708.94,C465492,M999515,14438.53,10729.59,US,0,0
PAYMENT,14768.5,C120085,M286044,96219.17,81450.67,ZA,0,0
DEPOSIT,5895.57,C195420,M642773,60759.09,54863.52,NG,0,0
PAYMENT,25409.08,C978641,M705786,81528.17,56119.09,US,0,0
WITHDRAWAL,36383.93,C568700,M842412,21328.26,0.0,IN,1,1
PAYMENT,19715.08,C295749,M648750,98328.86,78613.78,ZA,0,0
DEPOSIT,7654.23,C736459,M784172,32533.88,24879.65,IN,0,0
TRANSFER,4828.02,C437217,M904946,97190.25,92362.23,UK,0,0
TRANSFER,41219.36,C775881,M198443,63570.64,22351.28,AU,0,0
DEPOSIT,3139.07,C971103,M791319,11120.93,7981.860000000001,AE,0,0
WITHDRAWAL,3302.67,C963725,M348554,10779.02,7476.35,AE,0,0
TRANSFER,9097.39,C556264,M203141,88187.87,79090.48,US,1,0
DEPOSIT,20906.65,C046106,M673476,46453.61,25546.96,AU,0,0
PAYMENT,6882.23,C001646,M483901,25181.5,18299.27,ZA,0,0
TRANSFER,458.39,C871727,M184945,64057.31,63598.92,AE,0,0
WITHDRAWAL,22869.33,C907490,M312557,82926.74,60057.41,AE,0,0
TRANSFER,48681.67,C335043,M807718,76430.14,27748.47,ZA,0,0
PAYMENT,28329.4,C152824,M021406,72723.78,44394.38,AE,0,0
TRANSFER,39783.66,C805092,M178537,95880.75,56097.09,UK,0,0
WITHDRAWAL,4301.91,C291871,M453608,56825.95,52524.03999999999,AE,0,0
PAYMENT,36788.97,C213832,M464228,36262.11,0.0,AU,0,0
DEPOSIT,47028.22,C716602,M810036,24758.59,0.0,IN,0,0
PAYMENT,16639.38,C279639,M484372,34591.83,17952.45,NG,0,0
DEPOSIT,14435.45,C524236,M238180,77823.8,63388.350000000006,AE,0,0
WITHDRAWAL,22608.27,C830474,M231966,16070.77,0.0,IN,0,0
TRANSFER,44023.61,C755844,M071910,13349.37,0.0,UK,0,0
DEPOSIT,5145.87,C858525,M418539,44426.7,39280.829999999994,NG,0,0
TRANSFER,4370.05,C205303,M855816,36391.3,32021.250000000004,ZA,0,0
DEPOSIT,14580.96,C796336,M057811,59946.74,45365.78,NG,0,0
TRANSFER,12347.96,C229307,M609328,80811.51,68463.54999999999,NG,0,0
PAYMENT,48612.54,C637874,M790347,71210.78,22598.239999999998,ZA,0,0
WITHDRAWAL,6406.5,C323383,M243177,7614.08,1207.58,CA,0,0
WITHDRAWAL,26664.83,C519263,M927659,17855.1,0.0,IN,0,0
PAYMENT,45813.26,C556928,M001083,72634.12,26820.859999999993,UK,0,0
TRANSFER,11870.58,C342868,M377360,34658.34,22787.759999999995,CA,0,0
DEPOSIT,14914.63,C941426,M452355,79104.78,64190.15,US,0,0
DEPOSIT,8050.58,C728716,M885707,98559.35,90508.77,UK,0,0
WITHDRAWAL,7945.56,C566366,M866542,71280.24,63334.68000000001,ZA,0,0
WITHDRAWAL,14024.6,C262700,M014847,73150.13,59125.530000000006,UK,0,0
DEPOSIT,31015.37,C698975,M857304,18854.91,0.0,ZA,0,0
PAYMENT,38703.83,C535267,M417726,23591.1,0.0,AU,0,0
DEPOSIT,34683.43,C442612,M825889,9128.38,0.0,NG,0,0
WITHDRAWAL,23408.68,C335171,M009976,80238.07,56829.39000000001,NG,0,0
DEPOSIT,42941.92,C162406,M045229,51812.6,8870.68,NG,0,0
DEPOSIT,32979.28,C668066,M737429,558.07,0.0,UK,0,0
DEPOSIT,8094.78,C310821,M199148,29437.6,21342.82,AE,0,0
PAYMENT,46571.01,C651060,M183335,20866.42,0.0,IN,0,0
DEPOSIT,42334.39,C474387,M027121,33998.93,0.0,CA,0,0
WITHDRAWAL,11588.12,C464212,M486193,33589.88,22001.759999999995,NG,0,0
WITHDRAWAL,39381.53,C966819,M850184,38665.91,0.0,AE,0,0
TRANSFER,12268.78,C684373,M738072,40141.57,27872.79,ZA,0,0
DEPOSIT,16972.56,C758782,M655403,2193.78,0.0,IN,0,0
TRANSFER,38895.56,C475227,M471026,35479.52,0.0,IN,0,0
WITHDRAWAL,46935.3,C316130,M564889,21291.34,0.0,CA,0,0
WITHDRAWAL,11507.69,C590635,M608418,34670.94,23163.25,NG,0,0
PAYMENT,1234.88,C883314,M342897,1948.68,713.8,ZA,0,0
DEPOSIT,26733.12,C198653,M472229,1871.35,0.0,NG,0,0
WITHDRAWAL,3631.01,C572452,M419299,42388.22,38757.21,CA,0,0
PAYMENT,31414.69,C259233,M968748,93375.95,61961.259999999995,IN,0,0
TRANSFER,11884.86,C249680,M144594,67751.69,55866.83,CA,0,0
PAYMENT,44525.83,C187653,M458474,90501.89,45976.06,AU,0,0
WITHDRAWAL,20121.27,C188890,M052258,69096.61,48975.34,CA,0,0
DEPOSIT,3219.08,C097508,M997322,41561.48,38342.4,NG,0,0
PAYMENT,12618.83,C490357,M957822,49881.07,37262.24,US,0,0
PAYMENT,29999.57,C531751,M315687,12943.28,0.0,ZA,0,0
PAYMENT,49264.64,C658407,M197594,73347.97,24083.33,ZA,0,0
TRANSFER,3160.4,C202721,M213690,49654.22,46493.82,AE,0,0
DEPOSIT,24876.47,C478758,M897819,4889.04,0.0,NG,0,0
DEPOSIT,4847.97,C661649,M764106,76956.25,72108.28,US,0,0
DEPOSIT,32977.91,C148519,M687197,21089.06,0.0,IN,0,0
PAYMENT,14707.65,C226078,M853634,90283.65,75576.0,IN,0,0
WITHDRAWAL,9417.16,C417259,M260606,17898.1,8480.939999999999,US,0,0
DEPOSIT,8533.46,C536149,M207743,69820.7,61287.24,US,0,0
WITHDRAWAL,9816.91,C726194,M335886,57585.02,47768.11,IN,0,0
TRANSFER,34706.89,C667687,M883044,32739.45,0.0,AU,0,0
DEPOSIT,1344.95,C874968,M434403,48530.31,47185.36,IN,0,0
TRANSFER,45533.6,C194299,M874087,92948.63,47415.030000000006,US,1,1
PAYMENT,24882.28,C045498,M069979,44730.51,19848.230000000003,UK,0,0
PAYMENT,8252.68,C139692,M948808,31455.34,23202.66,NG,0,0
WITHDRAWAL,37821.37,C639720,M702076,15845.24,0.0,IN,0,0
PAYMENT,1451.82,C906469,M202910,40098.81,38646.99,US,0,0
DEPOSIT,47472.5,C058681,M166723,25424.61,0.0,AU,0,0
PAYMENT,16959.79,C296053,M063501,38148.07,21188.28,AU,0,0
DEPOSIT,16231.44,C251517,M338029,13336.06,0.0,ZA,0,0
WITHDRAWAL,18645.0,C075992,M852240,76670.97,58025.97,CA,0,0
DEPOSIT,23587.81,C155107,M142932,58777.0,35189.19,UK,0,0
WITHDRAWAL,42469.59,C146813,M771562,99995.9,57526.31,AE,0,0
PAYMENT,16242.21,C224216,M444197,55574.6,39332.39,UK,1,0
PAYMENT,33688.74,C352260,M192528,12661.8,0.0,UK,1,1
TRANSFER,14766.28,C073167,M936765,94235.42,79469.14,AU,0,0
WITHDRAWAL,23089.61,C443578,M439112,931.57,0.0,CA,0,0
